Run_ID,Experiment,Replica,Tool_ID,Group,Subgroup,Position,Condition,TCond,Machined_length,Init_diameter,Final_diameter,CTime,R_measurement,ap,vc,f,Ra,Rz,Rsk,Rku,RSm,Rt,Fx,Fy,Fz,F,source_file,Exp
2_053_L1_5_h,2.0,2,53,2,na,h,5,0.0,12,86.6,85.6,na,3,0.5,350,0.07,0.351,1.505,0.188,1.879,71.0,1.794,111.5,55.01,62.36,139.093924,Exp2.csv,
2_053_L1_5_h,2.0,2,53,2,na,h,5,0.0,12,86.6,85.6,na,4,0.5,350,0.07,0.347,1.433,0.343,1.826,71.0,1.551,111.5,55.01,62.36,139.093924,Exp2.csv,
2_053_L1_5_h,2.0,2,53,2,na,h,5,0.0,12,86.6,85.6,na,5,0.5,350,0.07,0.327,1.497,0.248,2.02,72.2,1.706,111.5,55.01,62.36,139.093924,Exp2.csv,
2_053_L1_5_h,2.0,2,53,2,na,h,5,0.0,12,86.6,85.6,na,6,0.5,350,0.07,0.346,1.403,0.242,1.775,71.1,1.49,111.5,55.01,62.36,139.093924,Exp2.csv,
2_033_L3_9_c,2.0,1,33,3,na,c,9,0.1,12,85.6,85.1,na,1,0.25,350,0.07,0.535,2.101,0.302,1.793,69.1,2.175,74.01,81.01,39.07,116.4755987,Exp2.csv,
2_033_L3_9_c,2.0,1,33,3,na,c,9,0.1,12,85.6,85.1,na,2,0.25,350,0.07,0.556,2.228,0.212,1.785,69.8,2.456,74.01,81.01,39.07,116.4755987,Exp2.csv,
2_033_L3_9_c,2.0,1,33,3,na,c,9,0.1,12,85.6,85.1,na,3,0.25,350,0.07,0.54,2.165,0.247,1.801,69.4,2.545,74.01,81.01,39.07,116.4755987,Exp2.csv,
2_033_L3_9_c,2.0,1,33,3,na,c,9,0.1,12,85.6,85.1,na,4,0.25,350,0.07,0.444,2.002,0.157,1.926,69.7,2.248,74.01,81.01,39.07,116.4755987,Exp2.csv,
2_033_L3_9_c,2.0,1,33,3,na,c,9,0.1,12,85.6,85.1,na,5,0.25,350,0.07,0.455,1.807,0.32,1.822,71.0,1.947,74.01,81.01,39.07,116.4755987,Exp2.csv,
2_033_L3_9_c,2.0,1,33,3,na,c,9,0.1,12,85.6,85.1,na,6,0.25,350,0.07,0.421,1.795,0.228,1.877,69.6,2.046,74.01,81.01,39.07,116.4755987,Exp2.csv,
2_033_L3_10_f,2.0,1,33,3,na,f,10,0.1,12,85.6,85.1,na,1,0.25,350,0.09,0.384,1.704,0.115,1.965,47.9,1.892,84.33,83.26,39.29,124.8498322,Exp2.csv,
2_033_L3_10_f,2.0,1,33,3,na,f,10,0.1,12,85.6,85.1,na,2,0.25,350,0.09,0.397,1.736,0.088,1.942,49.8,1.877,84.33,83.26,39.29,124.8498322,Exp2.csv,
2_033_L3_10_f,2.0,1,33,3,na,f,10,0.1,12,85.6,85.1,na,3,0.25,350,0.09,0.402,1.752,0.102,1.983,54.0,2.014,84.33,83.26,39.29,124.8498322,Exp2.csv,
2_033_L3_10_f,2.0,1,33,3,na,f,10,0.1,12,85.6,85.1,na,4,0.25,350,0.09,0.471,1.935,0.397,1.945,35.9,2.083,84.33,83.26,39.29,124.8498322,Exp2.csv,
2_033_L3_10_f,2.0,1,33,3,na,f,10,0.1,12,85.6,85.1,na,5,0.25,350,0.09,0.407,1.821,0.067,2.001,53.1,2.084,84.33,83.26,39.29,124.8498322,Exp2.csv,
2_033_L3_10_f,2.0,1,33,3,na,f,10,0.1,12,85.6,85.1,na,6,0.25,350,0.09,0.394,1.636,0.115,1.908,63.1,1.805,84.33,83.26,39.29,124.8498322,Exp2.csv,
2_033_L3_9_g,2.0,2,33,3,na,g,9,0.1,12,85.6,85.1,na,1,0.25,350,0.07,0.472,1.909,0.42,1.918,36.6,2.001,70.45,72.78,38.13,108.2313624,Exp2.csv,
2_033_L3_9_g,2.0,2,33,3,na,g,9,0.1,12,85.6,85.1,na,2,0.25,350,0.07,0.476,2.05,0.311,1.963,39.0,2.375,70.45,72.78,38.13,108.2313624,Exp2.csv,
2_033_L3_9_g,2.0,2,33,3,na,g,9,0.1,12,85.6,85.1,na,3,0.25,350,0.07,0.466,2.018,0.453,2.065,37.3,2.239,70.45,72.78,38.13,108.2313624,Exp2.csv,
2_033_L3_9_g,2.0,2,33,3,na,g,9,0.1,12,85.6,85.1,na,4,0.25,350,0.07,0.475,1.951,0.422,1.978,36.4,2.187,70.45,72.78,38.13,108.2313624,Exp2.csv,
2_033_L3_9_g,2.0,2,33,3,na,g,9,0.1,12,85.6,85.1,na,5,0.25,350,0.07,0.479,1.962,0.317,1.911,36.1,2.096,70.45,72.78,38.13,108.2313624,Exp2.csv,
2_033_L3_9_g,2.0,2,33,3,na,g,9,0.1,12,85.6,85.1,na,6,0.25,350,0.07,0.476,1.991,0.355,1.958,38.2,2.093,70.45,72.78,38.13,108.2313624,Exp2.csv,
2_033_L3_10_h,2.0,2,33,3,na,h,10,0.1,12,85.6,85.1,na,1,0.25,350,0.09,0.445,1.996,0.012,1.948,48.2,2.068,84.6,81.94,39.65,124.2716625,Exp2.csv,
2_033_L3_10_h,2.0,2,33,3,na,h,10,0.1,12,85.6,85.1,na,2,0.25,350,0.09,0.444,2.041,0.005,1.987,56.0,2.23,84.6,81.94,39.65,124.2716625,Exp2.csv,
2_033_L3_10_h,2.0,2,33,3,na,h,10,0.1,12,85.6,85.1,na,3,0.25,350,0.09,0.465,2.052,0.064,1.927,53.3,2.242,84.6,81.94,39.65,124.2716625,Exp2.csv,
2_033_L3_10_h,2.0,2,33,3,na,h,10,0.1,12,85.6,85.1,na,4,0.25,350,0.09,0.467,2.137,0.082,1.971,51.2,2.25,84.6,81.94,39.65,124.2716625,Exp2.csv,
2_033_L3_10_h,2.0,2,33,3,na,h,10,0.1,12,85.6,85.1,na,5,0.25,350,0.09,0.45,1.989,0.06,1.925,44.6,2.116,84.6,81.94,39.65,124.2716625,Exp2.csv,
2_033_L3_10_h,2.0,2,33,3,na,h,10,0.1,12,85.6,85.1,na,6,0.25,350,0.09,0.466,2.012,-0.027,1.884,54.2,2.126,84.6,81.94,39.65,124.2716625,Exp2.csv,
2_013_L4_14_a,2.0,1,13,4,na,a,14,0.1,12,85.1,84.1,na,1,0.5,350,0.09,0.802,3.256,0.15,1.852,86.0,3.689,145.1,110.1,88.58,202.5399625,Exp2.csv,
2_013_L4_14_a,2.0,1,13,4,na,a,14,0.1,12,85.1,84.1,na,2,0.5,350,0.09,0.742,2.924,0.064,1.709,89.7,3.393,145.1,110.1,88.58,202.5399625,Exp2.csv,
2_013_L4_14_a,2.0,1,13,4,na,a,14,0.1,12,85.1,84.1,na,3,0.5,350,0.09,0.682,2.918,0.241,1.983,90.3,3.155,145.1,110.1,88.58,202.5399625,Exp2.csv,
2_013_L4_14_a,2.0,1,13,4,na,a,14,0.1,12,85.1,84.1,na,4,0.5,350,0.09,0.653,2.719,0.25,1.869,84.2,3.042,145.1,110.1,88.58,202.5399625,Exp2.csv,
2_013_L4_14_a,2.0,1,13,4,na,a,14,0.1,12,85.1,84.1,na,5,0.5,350,0.09,0.648,2.557,0.148,1.733,89.8,2.796,145.1,110.1,88.58,202.5399625,Exp2.csv,
2_013_L4_14_a,2.0,1,13,4,na,a,14,0.1,12,85.1,84.1,na,6,0.5,350,0.09,0.705,2.884,0.203,1.875,90.0,3.206,145.1,110.1,88.58,202.5399625,Exp2.csv,
2_013_L4_13_b,2.0,1,13,4,na,b,13,0.1,12,85.1,84.1,na,1,0.5,350,0.07,0.58,2.142,0.132,1.68,71.9,2.452,117.9,89.53,75.31,166.0952347,Exp2.csv,
